case_id,activity,lifecycle,resource,ts
176179,W_Nabellen offertes,COMPLETE,10913,2011-10-29 16:23:13.270000+03:00
176179,W_Nabellen offertes,START,11189,2011-11-01 16:40:45.542000+02:00
176179,W_Nabellen offertes,COMPLETE,11189,2011-11-01 16:42:05.915000+02:00
176179,W_Nabellen offertes,START,,2011-11-03 19:18:14.241000+02:00
176179,W_Nabellen offertes,COMPLETE,,2011-11-03 19:19:44.575000+02:00
176179,W_Nabellen offertes,START,10913,2011-11-05 15:29:35.349000+02:00
176179,W_Nabellen offertes,COMPLETE,10913,2011-11-05 15:30:28.245000+02:00
176179,W_Nabellen offertes,START,11203,2011-11-08 17:02:38.977000+02:00
176179,W_Nabellen offertes,COMPLETE,11203,2011-11-08 17:05:06.266000+02:00
176179,W_Nabellen offertes,START,10609,2011-11-09 21:13:13.127000+02:00
176179,W_Nabellen offertes,COMPLETE,10609,2011-11-09 21:13:31.225000+02:00
176179,A_CANCELLED,COMPLETE,112,2011-11-11 10:15:15.117000+02:00
176179,O_CANCELLED,COMPLETE,112,2011-11-11 10:15:15.117000+02:00
176179,W_Nabellen offertes,COMPLETE,10609,2011-11-11 10:15:15.118000+02:00
176182,A_SUBMITTED,COMPLETE,112,2011-10-11 14:54:22.686000+03:00
176182,A_PARTLYSUBMITTED,COMPLETE,112,2011-10-11 14:54:22.801000+03:00
176182,A_PREACCEPTED,COMPLETE,112,2011-10-11 14:55:03.280000+03:00
176182,W_Completeren aanvraag,SCHEDULE,112,2011-10-11 14:55:03.613000+03:00
176182,W_Completeren aanvraag,START,11179,2011-10-11 15:10:00.210000+03:00
176182,A_ACCEPTED,COMPLETE,11179,2011-10-11 15:17:14.557000+03:00
176182,A_FINALIZED,COMPLETE,11179,2011-10-11 15:19:39.648000+03:00
176182,O_SELECTED,COMPLETE,11179,2011-10-11 15:19:39.648000+03:00
176182,O_CREATED,COMPLETE,11179,2011-10-11 15:19:40.683000+03:00
176182,O_SENT,COMPLETE,11179,2011-10-11 15:19:40.730000+03:00
176182,W_Nabellen offertes,SCHEDULE,11179,2011-10-11 15:19:40.827000+03:00
176182,W_Completeren aanvraag,COMPLETE,11179,2011-10-11 15:19:42.017000+03:00
176182,W_Nabellen offertes,START,11181,2011-10-18 18:52:23.965000+03:00
176182,W_Nabellen offertes,COMPLETE,11181,2011-10-18 18:54:28.607000+03:00
176182,W_Nabellen offertes,START,10914,2011-10-20 19:39:27.328000+03:00
176182,W_Nabellen offertes,COMPLETE,10914,2011-10-20 19:40:32.525000+03:00
176182,W_Nabellen offertes,START,11203,2011-10-22 16:59:03.831000+03:00
176182,O_CANCELLED,COMPLETE,11203,2011-10-22 17:05:35.414000+03:00
176182,O_SELECTED,COMPLETE,11203,2011-10-22 17:05:35.414000+03:00
176182,O_CREATED,COMPLETE,11203,2011-10-22 17:05:36.389000+03:00
176182,O_SENT,COMPLETE,11203,2011-10-22 17:05:37.029000+03:00
176182,W_Nabellen offertes,SCHEDULE,11203,2011-10-22 17:05:37.160000+03:00
176182,W_Nabellen offertes,COMPLETE,11203,2011-10-22 17:05:38.797000+03:00
176182,W_Nabellen offertes,START,11181,2011-10-29 13:22:51.772000+03:00
176182,W_Nabellen offertes,COMPLETE,11181,2011-10-29 13:24:37.388000+03:00
176182,W_Nabellen offertes,START,11181,2011-10-31 19:54:27.289000+02:00
176182,W_Nabellen offertes,COMPLETE,11181,2011-10-31 19:56:17.606000+02:00
176182,W_Nabellen offertes,START,11002,2011-11-01 20:58:25.078000+02:00
176182,W_Nabellen offertes,COMPLETE,11002,2011-11-01 21:01:18.407000+02:00
176182,W_Nabellen offertes,START,11181,2011-11-03 21:53:39.841000+02:00
176182,O_CANCELLED,COMPLETE,11181,2011-11-03 21:55:33.538000+02:00
176182,O_SELECTED,COMPLETE,11181,2011-11-03 21:55:33.538000+02:00
176182,O_CREATED,COMPLETE,11181,2011-11-03 21:55:34.341000+02:00
176182,O_SENT,COMPLETE,11181,2011-11-03 21:55:34.369000+02:00
176182,W_Nabellen offertes,SCHEDULE,11181,2011-11-03 21:55:34.455000+02:00
176182,W_Nabellen offertes,COMPLETE,11181,2011-11-03 21:55:36.638000+02:00
176182,W_Nabellen offertes,START,11181,2011-11-03 21:55:49.384000+02:00
176182,W_Nabellen offertes,COMPLETE,11181,2011-11-03 21:56:14.250000+02:00
176182,W_Nabellen offertes,START,11203,2011-11-11 20:13:03.634000+02:00
176182,W_Nabellen offertes,COMPLETE,11203,2011-11-11 20:13:25.177000+02:00
176182,W_Nabellen offertes,START,11180,2011-11-14 20:46:14.022000+02:00
176182,W_Nabellen offertes,COMPLETE,11180,2011-11-14 20:49:55.852000+02:00
176182,W_Nabellen offertes,START,10861,2011-11-19 17:07:07.101000+02:00
176182,W_Nabellen offertes,COMPLETE,10861,2011-11-19 17:14:26.066000+02:00
176182,W_Nabellen offertes,START,11201,2011-11-21 17:18:39.581000+02:00
176182,W_Nabellen offertes,COMPLETE,11201,2011-11-21 17:20:48.964000+02:00
176182,W_Nabellen offertes,START,10881,2011-11-21 18:54:43.663000+02:00
176182,W_Nabellen offertes,COMPLETE,10881,2011-11-21 18:54:52.614000+02:00
176182,W_Nabellen offertes,START,10881,2011-11-21 18:54:57.452000+02:00
176182,W_Nabellen offertes,COMPLETE,10881,2011-11-21 18:56:10.266000+02:00
176182,W_Nabellen offertes,START,11119,2011-11-22 18:42:27.912000+02:00
176182,W_Nabellen offertes,COMPLETE,11119,2011-11-22 18:48:18.216000+02:00
176182,W_Nabellen offertes,START,10861,2011-12-01 19:00:28.907000+02:00
176182,A_CANCELLED,COMPLETE,10861,2011-12-01 19:03:23.593000+02:00
176182,O_CANCELLED,COMPLETE,10861,2011-12-01 19:03:23.593000+02:00
176182,W_Nabellen offertes,COMPLETE,10861,2011-12-01 19:03:26.543000+02:00
176185,A_SUBMITTED,COMPLETE,112,2011-10-11 15:17:56.631000+03:00
176185,A_PARTLYSUBMITTED,COMPLETE,112,2011-10-11 15:17:56.851000+03:00
176185,A_PREACCEPTED,COMPLETE,112,2011-10-11 15:18:57.108000+03:00
176185,W_Completeren aanvraag,SCHEDULE,112,2011-10-11 15:18:57.578000+03:00
176185,W_Completeren aanvraag,START,11169,2011-10-11 15:19:31.897000+03:00
176185,W_Completeren aanvraag,COMPLETE,11169,2011-10-11 15:29:56.347000+03:00
176185,W_Completeren aanvraag,START,11169,2011-10-11 15:29:59.064000+03:00
176185,A_ACCEPTED,COMPLETE,11169,2011-10-11 15:31:25.953000+03:00
176185,A_FINALIZED,COMPLETE,11169,2011-10-11 15:33:06.909000+03:00
176185,O_SELECTED,COMPLETE,11169,2011-10-11 15:33:06.909000+03:00
176185,O_CREATED,COMPLETE,11169,2011-10-11 15:33:07.871000+03:00
176185,O_SENT,COMPLETE,11169,2011-10-11 15:33:07.912000+03:00
176185,W_Nabellen offertes,SCHEDULE,11169,2011-10-11 15:33:08.042000+03:00
176185,W_Completeren aanvraag,COMPLETE,11169,2011-10-11 15:33:10.204000+03:00
176185,W_Nabellen offertes,START,11049,2011-10-18 10:54:33.518000+03:00
176185,O_SENT_BACK,COMPLETE,11049,2011-10-18 10:57:11.319000+03:00
176185,W_Valideren aanvraag,SCHEDULE,11049,2011-10-18 10:57:11.477000+03:00
176185,W_Nabellen offertes,COMPLETE,11049,2011-10-18 10:57:13.539000+03:00
176185,W_Valideren aanvraag,START,10972,2011-10-24 12:27:49.901000+03:00
176185,A_DECLINED,COMPLETE,10972,2011-10-24 13:37:34.278000+03:00
176185,O_DECLINED,COMPLETE,10972,2011-10-24 13:37:34.278000+03:00
176185,W_Valideren aanvraag,COMPLETE,10972,2011-10-24 13:37:37.876000+03:00
176188,A_SUBMITTED,COMPLETE,112,2011-10-11 15:20:16.923000+03:00
176188,A_PARTLYSUBMITTED,COMPLETE,112,2011-10-11 15:20:17.032000+03:00
176188,A_PREACCEPTED,COMPLETE,112,2011-10-11 15:20:50.853000+03:00
176188,W_Completeren aanvraag,SCHEDULE,112,2011-10-11 15:20:51.240000+03:00
176188,W_Completeren aanvraag,START,11179,2011-10-11 15:26:15.798000+03:00
176188,A_ACCEPTED,COMPLETE,11179,2011-10-11 15:32:11.554000+03:00
176188,A_FINALIZED,COMPLETE,11179,2011-10-11 15:34:25.202000+03:00
176188,O_SELECTED,COMPLETE,11179,2011-10-11 15:34:25.202000+03:00
176188,O_CREATED,COMPLETE,11179,2011-10-11 15:34:26.462000+03:00
176188,O_SENT,COMPLETE,11179,2011-10-11 15:34:26.488000+03:00
176188,W_Nabellen offertes,SCHEDULE,11179,2011-10-11 15:34:26.588000+03:00
176188,W_Completeren aanvraag,COMPLETE,11179,2011-10-11 15:34:28.682000+03:00
176188,W_Nabellen offertes,START,11119,2011-10-18 18:52:53.704000+03:00
176188,W_Nabellen offertes,COMPLETE,11119,2011-10-18 18:54:54.417000+03:00
176188,W_Nabellen offertes,START,11181,2011-10-18 19:58:14.424000+03:00
176188,W_Nabellen offertes,COMPLETE,11181,2011-10-18 20:01:34.863000+03:00
176188,W_Nabellen offertes,START,11189,2011-10-27 13:09:18.698000+03:00
176188,W_Nabellen offertes,COMPLETE,11189,2011-10-27 13:12:38.149000+03:00
176188,W_Nabellen offertes,START,10913,2011-10-29 15:57:58.512000+03:00
176188,W_Nabellen offertes,COMPLETE,10913,2011-10-29 16:04:33.526000+03:00
176188,W_Nabellen offertes,START,11189,2011-11-01 16:39:17.473000+02:00
176188,W_Nabellen offertes,COMPLETE,11189,2011-11-01 16:40:22.680000+02:00
176188,W_Nabellen offertes,START,,2011-11-03 19:13:57.610000+02:00
176188,W_Nabellen offertes,COMPLETE,,2011-11-03 19:18:02.575000+02:00
176188,W_Nabellen offertes,START,,2011-11-05 16:32:14.418000+02:00
176188,W_Nabellen offertes,COMPLETE,,2011-11-05 16:33:18.889000+02:00
176188,W_Nabellen offertes,START,10909,2011-11-08 21:10:37.174000+02:00
176188,W_Nabellen offertes,COMPLETE,10909,2011-11-08 21:12:48.595000+02:00
176188,W_Nabellen offertes,START,10609,2011-11-09 21:13:58.529000+02:00
176188,W_Nabellen offertes,COMPLETE,10609,2011-11-09 21:14:07.455000+02:00
176188,W_Nabellen offertes,COMPLETE,10609,2011-11-11 10:15:17.124000+02:00
176188,O_CANCELLED,COMPLETE,112,2011-11-11 10:15:17.125000+02:00
176188,A_CANCELLED,COMPLETE,112,2011-11-11 10:15:17.125000+02:00
176203,A_SUBMITTED,COMPLETE,112,2011-10-11 15:47:58.567000+03:00
176203,A_PARTLYSUBMITTED,COMPLETE,112,2011-10-11 15:47:58.753000+03:00
176203,A_PREACCEPTED,COMPLETE,112,2011-10-11 15:48:54.834000+03:00
176203,W_Completeren aanvraag,SCHEDULE,112,2011-10-11 15:48:55.204000+03:00
176203,W_Completeren aanvraag,START,10881,2011-10-11 15:49:07.824000+03:00
176203,W_Completeren aanvraag,COMPLETE,10881,2011-10-11 15:50:23.696000+03:00
176203,W_Completeren aanvraag,START,10881,2011-10-11 15:50:28.897000+03:00
176203,A_ACCEPTED,COMPLETE,10881,2011-10-11 15:54:23.244000+03:00
176203,O_SELECTED,COMPLETE,10881,2011-10-11 15:54:44.132000+03:00
176203,A_FINALIZED,COMPLETE,10881,2011-10-11 15:54:44.132000+03:00
176203,O_CREATED,COMPLETE,10881,2011-10-11 15:54:45.871000+03:00
176203,O_SENT,COMPLETE,10881,2011-10-11 15:54:45.895000+03:00
176203,W_Nabellen offertes,SCHEDULE,10881,2011-10-11 15:54:47.213000+03:00
176203,W_Completeren aanvraag,COMPLETE,10881,2011-10-11 15:54:48.449000+03:00
176203,W_Nabellen offertes,START,10881,2011-10-11 15:55:15.755000+03:00
176203,O_CANCELLED,COMPLETE,10881,2011-10-11 15:55:40.079000+03:00
176203,O_SELECTED,COMPLETE,10881,2011-10-11 15:55:40.079000+03:00
176203,O_CREATED,COMPLETE,10881,2011-10-11 15:55:41.433000+03:00
176203,O_SENT,COMPLETE,10881,2011-10-11 15:55:41.505000+03:00
176203,W_Nabellen offertes,SCHEDULE,10881,2011-10-11 15:55:41.608000+03:00
176203,W_Nabellen offertes,COMPLETE,10881,2011-10-11 15:55:42.911000+03:00
176203,W_Nabellen offertes,START,10881,2011-10-11 15:56:15.092000+03:00
176203,W_Nabellen offertes,COMPLETE,10881,2011-10-11 15:57:36.374000+03:00
176203,W_Nabellen offertes,START,11049,2011-10-11 16:31:59.206000+03:00
176203,W_Nabellen offertes,COMPLETE,11049,2011-10-11 16:43:56.808000+03:00
176203,W_Nabellen offertes,START,11049,2011-10-11 17:17:34.572000+03:00
176203,W_Nabellen offertes,COMPLETE,11049,2011-10-11 17:21:06.360000+03:00
176203,W_Nabellen offertes,START,10909,2011-10-13 16:32:57.978000+03:00
176203,O_CANCELLED,COMPLETE,10909,2011-10-13 16:36:41.199000+03:00
176203,A_CANCELLED,COMPLETE,10909,2011-10-13 16:36:41.199000+03:00
176203,W_Nabellen offertes,COMPLETE,10909,2011-10-13 16:36:43.474000+03:00
176218,A_SUBMITTED,COMPLETE,112,2011-10-11 16:39:45.601000+03:00
176218,A_PARTLYSUBMITTED,COMPLETE,112,2011-10-11 16:39:45.714000+03:00
176218,A_PREACCEPTED,COMPLETE,112,2011-10-11 16:40:19.939000+03:00
176218,W_Completeren aanvraag,SCHEDULE,112,2011-10-11 16:40:20.412000+03:00
176218,W_Completeren aanvraag,START,10863,2011-10-11 16:41:02.246000+03:00
176218,A_ACCEPTED,COMPLETE,10863,2011-10-11 16:42:38.375000+03:00
176218,A_FINALIZED,COMPLETE,10863,2011-10-11 16:44:45.310000+03:00
176218,O_SELECTED,COMPLETE,10863,2011-10-11 16:44:45.310000+03:00
176218,O_CREATED,COMPLETE,10863,2011-10-11 16:44:47.526000+03:00
176218,O_SENT,COMPLETE,10863,2011-10-11 16:44:47.570000+03:00
176218,W_Nabellen offertes,SCHEDULE,10863,2011-10-11 16:44:47.659000+03:00
176218,W_Completeren aanvraag,COMPLETE,10863,2011-10-11 16:44:48.751000+03:00
176218,W_Nabellen offertes,START,10863,2011-10-11 16:45:07.610000+03:00
176218,W_Nabellen offertes,COMPLETE,10863,2011-10-11 16:47:14.582000+03:00
176218,W_Nabellen offertes,START,10863,2011-10-11 17:08:30.267000+03:00
176218,W_Nabellen offertes,COMPLETE,10863,2011-10-11 17:08:37.707000+03:00
176218,W_Nabellen offertes,START,10863,2011-10-11 17:08:44.802000+03:00
176218,W_Nabellen offertes,COMPLETE,10863,2011-10-11 17:09:45.205000+03:00
176218,W_Nabellen offertes,START,11181,2011-10-18 18:54:36.353000+03:00
176218,W_Nabellen offertes,COMPLETE,11181,2011-10-18 18:58:09.609000+03:00
176218,W_Nabellen offertes,START,11180,2011-10-27 18:55:23.992000+03:00
176218,W_Nabellen offertes,COMPLETE,11180,2011-10-27 18:59:00.114000+03:00
176218,W_Nabellen offertes,START,11180,2011-10-27 19:04:52.464000+03:00
176218,W_Nabellen offertes,COMPLETE,11180,2011-10-27 19:05:04.568000+03:00
176218,W_Nabellen offertes,START,10863,2011-10-31 20:17:19.007000+02:00
176218,W_Nabellen offertes,COMPLETE,10863,2011-10-31 20:21:08.076000+02:00
176218,W_Nabellen offertes,START,11049,2011-11-01 10:34:17.816000+02:00
176218,W_Nabellen offertes,COMPLETE,11049,2011-11-01 10:35:45.973000+02:00
176218,W_Nabellen offertes,START,11049,2011-11-03 13:01:21.106000+02:00
176218,O_SENT_BACK,COMPLETE,11049,2011-11-03 13:01:38.877000+02:00
176218,W_Valideren aanvraag,SCHEDULE,11049,2011-11-03 13:01:39.083000+02:00
176218,W_Nabellen offertes,COMPLETE,11049,2011-11-03 13:01:40.599000+02:00
176218,W_Valideren aanvraag,START,10972,2011-11-03 14:22:28.995000+02:00
176218,W_Valideren aanvraag,COMPLETE,10972,2011-11-03 14:23:39.447000+02:00
176218,W_Valideren aanvraag,START,10972,2011-11-03 19:54:47.862000+02:00
176218,W_Nabellen incomplete dossiers,SCHEDULE,10972,2011-11-03 20:16:13.297000+02:00
176218,W_Valideren aanvraag,COMPLETE,10972,2011-11-03 20:16:15.794000+02:00
176218,W_Nabellen incomplete dossiers,START,10972,2011-11-03 20:16:40.025000+02:00
176218,W_Nabellen incomplete dossiers,COMPLETE,10972,2011-11-03 20:23:02.631000+02:00
176218,W_Nabellen incomplete dossiers,START,11000,2011-11-03 21:20:54.727000+02:00
176218,W_Nabellen incomplete dossiers,COMPLETE,11000,2011-11-03 21:21:45.185000+02:00
176218,W_Nabellen incomplete dossiers,START,11002,2011-11-03 21:24:43.378000+02:00
176218,W_Nabellen incomplete dossiers,COMPLETE,11002,2011-11-04 07:15:04.631000+02:00
176218,W_Nabellen incomplete dossiers,START,,2011-11-04 10:51:51.780000+02:00
176218,W_Nabellen incomplete dossiers,COMPLETE,,2011-11-04 11:44:44.473000+02:00
176218,W_Nabellen incomplete dossiers,START,,2011-11-04 11:45:01.979000+02:00
176218,W_Nabellen incomplete dossiers,COMPLETE,,2011-11-04 12:39:14.306000+02:00
176218,W_Nabellen incomplete dossiers,START,10972,2011-11-04 12:40:31.838000+02:00
176218,W_Nabellen incomplete dossiers,COMPLETE,10972,2011-11-04 12:44:43.313000+02:00
176218,W_Nabellen incomplete dossiers,START,,2011-11-04 12:47:53.361000+02:00
176218,W_Nabellen incomplete dossiers,COMPLETE,,2011-11-04 12:52:49.612000+02:00
176218,W_Nabellen incomplete dossiers,START,,2011-11-04 13:00:25.148000+02:00
176218,W_Nabellen incomplete dossiers,COMPLETE,,2011-11-04 13:00:52.065000+02:00
176218,W_Nabellen incomplete dossiers,START,,2011-11-04 13:01:02.905000+02:00
176218,W_Nabellen incomplete dossiers,COMPLETE,,2011-11-04 13:01:38.847000+02:00
176218,W_Nabellen incomplete dossiers,START,,2011-11-04 13:01:51.562000+02:00
176218,W_Nabellen incomplete dossiers,COMPLETE,,2011-11-04 13:04:50.752000+02:00
176218,W_Nabellen incomplete dossiers,START,,2011-11-04 13:05:05.504000+02:00
176218,W_Nabellen incomplete dossiers,COMPLETE,,2011-11-04 13:05:15.750000+02:00
176218,W_Nabellen incomplete dossiers,START,10809,2011-11-07 11:06:55.605000+02:00
176218,W_Nabellen incomplete dossiers,COMPLETE,10809,2011-11-07 11:08:43.415000+02:00
176218,W_Nabellen incomplete dossiers,START,11049,2011-11-10 12:18:03.773000+02:00
176218,W_Nabellen incomplete dossiers,COMPLETE,11049,2011-11-10 12:18:17.003000+02:00
176218,W_Nabellen incomplete dossiers,START,,2011-11-11 13:44:49.374000+02:00
176218,W_Nabellen incomplete dossiers,COMPLETE,,2011-11-11 13:45:40.698000+02:00
176218,W_Nabellen incomplete dossiers,START,10913,2011-11-12 16:22:53.568000+02:00
176218,W_Nabellen incomplete dossiers,COMPLETE,10913,2011-11-12 16:23:05.638000+02:00
176218,W_Nabellen incomplete dossiers,START,,2011-11-14 11:28:24.745000+02:00
176218,W_Nabellen incomplete dossiers,COMPLETE,,2011-11-14 11:30:59.166000+02:00
176218,W_Nabellen incomplete dossiers,START,11169,2011-11-16 16:11:21.722000+02:00
176218,W_Nabellen incomplete dossiers,COMPLETE,11169,2011-11-16 16:15:50.861000+02:00
176218,W_Nabellen incomplete dossiers,START,,2011-11-17 11:23:47.348000+02:00
176218,W_Valideren aanvraag,SCHEDULE,,2011-11-17 11:25:17.478000+02:00
176218,W_Nabellen incomplete dossiers,COMPLETE,,2011-11-17 11:25:19.100000+02:00
176218,W_Valideren aanvraag,START,10972,2011-11-17 13:10:50.023000+02:00
176218,W_Valideren aanvraag,COMPLETE,10972,2011-11-17 13:16:15.412000+02:00
176218,W_Valideren aanvraag,START,10972,2011-11-18 09:46:07.922000+02:00
176218,O_ACCEPTED,COMPLETE,10972,2011-11-18 09:47:27.756000+02:00
176218,A_REGISTERED,COMPLETE,10972,2011-11-18 09:47:27.757000+02:00
176218,A_APPROVED,COMPLETE,10972,2011-11-18 09:47:27.757000+02:00
176218,A_ACTIVATED,COMPLETE,10972,2011-11-18 09:47:27.757000+02:00
176218,W_Valideren aanvraag,COMPLETE,10972,2011-11-18 09:47:35.178000+02:00
176239,A_SUBMITTED,COMPLETE,112,2011-10-11 18:01:40.393000+03:00
176239,A_PARTLYSUBMITTED,COMPLETE,112,2011-10-11 18:01:41.719000+03:00
176239,W_Afhandelen leads,SCHEDULE,112,2011-10-11 18:01:58.751000+03:00
176239,W_Afhandelen leads,START,10863,2011-10-11 18:13:26.719000+03:00
176239,A_PREACCEPTED,COMPLETE,10863,2011-10-11 18:20:05.455000+03:00
176239,W_Completeren aanvraag,SCHEDULE,10863,2011-10-11 18:20:05.502000+03:00
176239,W_Afhandelen leads,COMPLETE,10863,2011-10-11 18:20:06.750000+03:00
176239,W_Completeren aanvraag,START,11119,2011-10-11 19:39:47.351000+03:00
176239,W_Completeren aanvraag,COMPLETE,11119,2011-10-11 19:41:21.511000+03:00
176239,W_Completeren aanvraag,START,11181,2011-10-11 20:11:05.030000+03:00
176239,W_Completeren aanvraag,COMPLETE,11181,2011-10-11 20:11:12.431000+03:00
176239,W_Completeren aanvraag,START,10863,2011-10-11 20:16:44.496000+03:00
176239,A_ACCEPTED,COMPLETE,10863,2011-10-11 20:24:10.644000+03:00
176239,O_SELECTED,COMPLETE,10863,2011-10-11 20:29:06.594000+03:00
176239,A_FINALIZED,COMPLETE,10863,2011-10-11 20:29:06.594000+03:00
176239,O_CREATED,COMPLETE,10863,2011-10-11 20:29:07.380000+03:00
176239,O_SENT,COMPLETE,10863,2011-10-11 20:29:07.417000+03:00
176239,W_Nabellen offertes,SCHEDULE,10863,2011-10-11 20:29:07.514000+03:00
176239,W_Completeren aanvraag,COMPLETE,10863,2011-10-11 20:29:09.560000+03:00
176239,W_Nabellen offertes,START,10863,2011-10-11 20:29:33.875000+03:00
176239,W_Nabellen offertes,COMPLETE,10863,2011-10-11 20:33:15.904000+03:00
176239,W_Nabellen offertes,START,,2011-10-17 12:23:43.139000+03:00
176239,O_SENT_BACK,COMPLETE,11029,2011-10-17 12:24:03.979000+03:00
176239,W_Valideren aanvraag,SCHEDULE,,2011-10-17 12:24:04.111000+03:00
176239,W_Nabellen offertes,COMPLETE,,2011-10-17 12:24:06.278000+03:00
176239,W_Valideren aanvraag,START,,2011-10-18 14:15:17.355000+03:00
176239,W_Valideren aanvraag,COMPLETE,,2011-10-18 14:18:27.013000+03:00
176239,W_Valideren aanvraag,START,10972,2011-10-18 15:43:09.151000+03:00
176239,W_Nabellen incomplete dossiers,SCHEDULE,10972,2011-10-18 16:06:08.389000+03:00
176239,W_Valideren aanvraag,COMPLETE,10972,2011-10-18 16:06:10.067000+03:00
176239,W_Nabellen incomplete dossiers,START,11169,2011-10-18 16:31:42.538000+03:00
176239,W_Nabellen incomplete dossiers,COMPLETE,11169,2011-10-18 16:47:39.521000+03:00
176239,W_Nabellen incomplete dossiers,START,,2011-10-19 13:43:59.026000+03:00
176239,W_Nabellen incomplete dossiers,COMPLETE,,2011-10-19 13:44:55.455000+03:00
176239,W_Nabellen incomplete dossiers,START,11122,2011-10-19 19:38:41.844000+03:00
176239,W_Nabellen incomplete dossiers,COMPLETE,11122,2011-10-19 19:55:02.941000+03:00
176239,W_Nabellen incomplete dossiers,START,,2011-10-20 09:53:52.283000+03:00
176239,W_Valideren aanvraag,SCHEDULE,,2011-10-20 09:54:20.373000+03:00
176239,W_Nabellen incomplete dossiers,COMPLETE,,2011-10-20 09:54:22.680000+03:00
176239,W_Valideren aanvraag,START,10972,2011-10-20 11:46:19.700000+03:00
176239,W_Valideren aanvraag,COMPLETE,10972,2011-10-20 11:56:13.075000+03:00
176239,W_Valideren aanvraag,START,10972,2011-10-20 12:05:11.420000+03:00
176239,O_ACCEPTED,COMPLETE,10972,2011-10-20 12:11:03.778000+03:00
176239,A_APPROVED,COMPLETE,10972,2011-10-20 12:11:03.778000+03:00
176239,A_ACTIVATED,COMPLETE,10972,2011-10-20 12:11:03.778000+03:00
176239,A_REGISTERED,COMPLETE,10972,2011-10-20 12:11:03.778000+03:00
176239,W_Valideren aanvraag,COMPLETE,10972,2011-10-20 12:11:12.880000+03:00
176269,A_SUBMITTED,COMPLETE,112,2011-10-11 19:44:49.828000+03:00
176269,A_PARTLYSUBMITTED,COMPLETE,112,2011-10-11 19:44:50.144000+03:00
176269,A_PREACCEPTED,COMPLETE,112,2011-10-11 19:45:29.934000+03:00
176269,W_Completeren aanvraag,SCHEDULE,112,2011-10-11 19:45:30.546000+03:00
176269,W_Completeren aanvraag,START,11119,2011-10-11 20:04:35.879000+03:00
176269,W_Completeren aanvraag,COMPLETE,11119,2011-10-11 20:04:54.360000+03:00
176269,W_Completeren aanvraag,START,11181,2011-10-11 20:06:57.600000+03:00
176269,W_Completeren aanvraag,COMPLETE,11181,2011-10-11 20:33:30.018000+03:00
176269,W_Completeren aanvraag,START,11181,2011-10-11 20:33:56.513000+03:00
176269,W_Completeren aanvraag,COMPLETE,11181,2011-10-11 20:34:32.599000+03:00
176269,W_Completeren aanvraag,START,11181,2011-10-11 20:35:03.382000+03:00
176269,W_Completeren aanvraag,COMPLETE,11181,2011-10-11 20:36:21.888000+03:00
176269,W_Completeren aanvraag,START,,2011-10-12 11:34:42.891000+03:00
176269,W_Completeren aanvraag,COMPLETE,,2011-10-12 11:37:26.185000+03:00
176269,W_Completeren aanvraag,START,11169,2011-10-12 17:04:02.023000+03:00
176269,W_Completeren aanvraag,COMPLETE,11169,2011-10-12 17:08:05.109000+03:00
176269,W_Completeren aanvraag,START,,2011-10-12 19:12:41.403000+03:00
176269,W_Completeren aanvraag,COMPLETE,,2011-10-12 19:30:02.046000+03:00
176269,W_Completeren aanvraag,START,,2011-10-12 19:30:11.020000+03:00
176269,A_ACCEPTED,COMPLETE,11202,2011-10-12 19:58:57.335000+03:00
176269,O_SELECTED,COMPLETE,11202,2011-10-12 20:05:07.538000+03:00
176269,A_FINALIZED,COMPLETE,11202,2011-10-12 20:05:07.539000+03:00
176269,O_CREATED,COMPLETE,11202,2011-10-12 20:05:08.995000+03:00
176269,O_SENT,COMPLETE,11202,2011-10-12 20:05:09.027000+03:00
176269,W_Nabellen offertes,SCHEDULE,,2011-10-12 20:05:09.161000+03:00
176269,W_Completeren aanvraag,COMPLETE,,2011-10-12 20:05:11.102000+03:00
176269,W_Nabellen offertes,START,,2011-10-12 20:05:30.242000+03:00
176269,W_Nabellen offertes,COMPLETE,,2011-10-12 20:22:20.010000+03:00
176269,W_Nabellen offertes,START,11180,2011-10-19 13:21:38.916000+03:00
176269,W_Nabellen offertes,COMPLETE,11180,2011-10-19 13:24:14.130000+03:00
176269,W_Nabellen offertes,START,10861,2011-10-20 21:14:48.017000+03:00
176269,W_Nabellen offertes,COMPLETE,10861,2011-10-20 21:16:53.462000+03:00
176269,W_Nabellen offertes,START,,2011-10-21 16:26:31.047000+03:00
176269,W_Nabellen offertes,COMPLETE,,2011-10-21 16:28:22.166000+03:00
176269,W_Nabellen offertes,START,,2011-10-24 11:20:00.917000+03:00
176269,O_SENT_BACK,COMPLETE,11029,2011-10-24 11:20:30.422000+03:00
176269,W_Valideren aanvraag,SCHEDULE,,2011-10-24 11:20:30.682000+03:00
176269,W_Nabellen offertes,COMPLETE,,2011-10-24 11:20:32.360000+03:00
176269,W_Valideren aanvraag,START,10629,2011-10-28 13:47:05.798000+03:00
176269,O_DECLINED,COMPLETE,10629,2011-10-28 14:06:42.231000+03:00
176269,A_DECLINED,COMPLETE,10629,2011-10-28 14:06:42.231000+03:00
176269,W_Valideren aanvraag,COMPLETE,10629,2011-10-28 14:06:46.456000+03:00
176278,A_SUBMITTED,COMPLETE,112,2011-10-11 20:42:03.637000+03:00
